image_path,skin_color,lesion,pen,ink,markings,sticker,labels,identification,gel,ointment,cream,dermoscopic border,border,dermoscopic gel bubbles,gel bubbles,reflection or glare,hair strands,fabric fibers,nail,finger,ear,eye,nostril,lip,visible patient clothing,clothing,jewelry,watch,shadow,lighting reflection,lighting
84e466bb6cfd0812bf7c0ccb26132202,3,1,0.048096407,0.00951818,0.02874809,0.008163628,0.067001395,0.21272129,0.09157368,0.19939066,0.18611963,0.0056593083,0.13364772,0.013319253,0.018987967,0.028468555,0.0044930973,0.00015936301,0.004636265,0.0083058365,0.34692228,0.37843373,0.23643138,0.12602766,0.012101118,0.03440125,0.16024876,0.11407762,0.004241716,0.04745889,0.33742645
886672e3a94aca6d2ba3f8196611eabc,5,0,0.3783399,0.1988064,0.20093854,0.037093412,0.24358338,0.47228515,0.09511004,0.37569323,0.18642415,0.10659609,0.23769991,0.056415483,0.1498133,0.11593019,0.34991193,0.0046994775,0.06283746,0.1864121,0.3541882,0.25099418,0.005420932,0.05813277,0.12019381,0.702998,0.8724609,0.4311366,0.41452026,0.08008675,0.28441337
f15b404a3af7bc64ce3b9bd6398c5d59,3,1,0.9755816,0.97618085,0.921309,0.7497384,0.6742034,0.5814779,0.06641604,0.29933348,0.20507139,0.48317513,0.5363553,0.01906776,0.0033774627,0.11218258,0.12901141,0.06220771,0.08883629,0.07338407,0.12679139,0.20586528,0.03569666,0.12824239,0.04180045,0.21488936,0.42944935,0.78251106,0.33983505,0.03890844,0.18778996
f31890642d646144afbb92e30037fc81,2,0,0.26037037,0.11465952,0.24023922,0.15691279,0.69083166,0.726234,0.5020224,0.6004095,0.7926093,0.5110661,0.7002015,0.34732333,0.47709474,0.73517305,0.09927913,0.029569132,0.42979297,0.2326837,0.95566845,0.49582314,0.96306103,0.98955566,0.03576,0.14708024,0.9302605,0.6996406,0.8103819,0.72166586,0.6831989
5add954298359b4281d027a5e03e2bd6,1,1,0.044790953,0.053500697,0.23714463,0.093919694,0.5957281,0.2995663,0.07536369,0.43631855,0.51896316,0.016486099,0.40234688,0.0011827977,0.0046723243,0.14093272,0.32992342,0.018237328,0.0034341617,0.0051356233,0.21562235,0.11642771,0.0010691304,0.0010114794,0.12887444,0.49312758,0.15699074,0.07777796,0.15810741,0.08679678,0.4630016
a51617e00dfdf9febbdef2b0741ee82d,1,1,0.8161761,0.763246,0.82614374,0.02721318,0.17384689,0.33087745,0.008262859,0.18691348,0.24426138,0.33388308,0.62138623,0.0031343198,0.00043696864,0.08868375,0.023416929,0.00497379,0.023891777,0.019230355,0.027848268,0.29608357,0.019961344,0.015483439,0.12596275,0.411707,0.14186935,0.38767278,0.48133817,0.028093724,0.1497232
637e6d4ec6072a0f2d9d4ca17f63449b,2,0,0.15052849,0.038462643,0.16625388,0.05720286,0.29343256,0.24831973,0.016143955,0.037191007,0.039055146,0.07069349,0.15957737,0.009059231,0.004476001,0.025193915,0.01418751,0.00019848005,0.02496788,0.013779543,0.07764584,0.09913746,0.0052159317,0.11699291,0.2483771,0.640264,0.5761153,0.24106447,0.044760216,0.02734481,0.21946375
7270099b2bb8e4b2454a5e23c5c8960b,3,1,0.56406325,0.06906507,0.27612028,0.01139304,0.12547855,0.72293395,0.15804721,0.75434667,0.31617466,0.04230353,0.39386153,0.04012439,0.044950273,0.16173406,0.061455023,0.0037631684,0.03565965,0.029959867,0.5558336,0.87204266,0.8151272,0.1974564,0.019773692,0.028081032,0.33396563,0.41736063,0.12455579,0.49098137,0.66150874
0b57e0f45e5f6b2da953b908dca9d2a6,3,1,0.4312735,0.5576071,0.53760964,0.04341331,0.31775686,0.86356384,0.046066236,0.45151427,0.21028523,0.50894004,0.63403356,0.025060803,0.003369108,0.22258389,0.021103524,0.003382942,0.030133553,0.120864905,0.10622156,0.40236294,0.05117269,0.13093829,0.17506707,0.20383525,0.20439546,0.5929563,0.738483,0.5683575,0.58352566
127c614a1b7946171d4481ece27e5834,1,1,0.50368464,0.073033966,0.37476394,0.18340194,0.141263,0.6145521,0.83128786,0.7417445,0.7811008,0.2342992,0.55459476,0.40506282,0.52364594,0.47637734,0.045649353,0.02055887,0.14085539,0.0410041,0.43930054,0.9853789,0.7799129,0.197173,0.25653657,0.121937476,0.25991538,0.45814776,0.10805709,0.5404288,0.6438179
b22e94f7e5cde4d33adf24245ea5faf2,6,1,0.05073483,0.15148498,0.15829682,0.039970618,0.1423984,0.23377202,0.31872106,0.6218393,0.777713,0.006134644,0.5366044,0.0029462741,0.080655,0.21066505,0.028801568,0.02507984,0.054364566,0.048049346,0.0148529485,0.08654051,0.0052085407,0.2136461,0.44758806,0.48730934,0.035761062,0.14960918,0.1987036,0.2673396,0.68070006
f1fa0c1a7632dfa036777befc290cc5f,6,0,0.014591849,0.03292579,0.18053375,0.006958063,0.13914771,0.4124633,0.010725812,0.21042073,0.38935947,0.00059208885,0.16617562,0.000100982434,0.0013277378,0.2732763,0.01861123,0.00028809553,0.0024836094,0.00044574784,0.050000634,0.4630852,0.01876478,0.09794641,0.06403964,0.07623818,0.18256354,0.099351324,0.08163967,0.099618845,0.3943007
6577604c65e6e13cd25f6d9726c409a6,4,1,0.06726884,0.052289635,0.14912605,0.05674152,0.13831474,0.35971975,0.15480378,0.30507642,0.7810852,0.13289858,0.3769814,0.058625896,0.056230232,0.4052324,0.070150696,0.00096303195,0.04648736,0.07368836,0.92084867,0.5203867,0.43303952,0.2240686,0.01321528,0.06652687,0.3891399,0.28824827,0.11561338,0.32468697,0.61236566
ee9728f1e771a1922abe13af66282b41,1,1,0.54102755,0.26774833,0.20080875,0.02260121,0.08301639,0.42740193,0.501977,0.5841636,0.45944607,0.52082497,0.23754585,0.45211872,0.124563456,0.07315517,0.21369846,0.116678834,0.22959489,0.09304448,0.5315035,0.406402,0.70351046,0.35107127,0.013170138,0.05100089,0.20568807,0.15971367,0.012919356,0.17673123,0.4871397
30967c04d61caf234f5150895d965416,5,0,0.3827579,0.23784904,0.13934976,0.20115604,0.16118537,0.29770422,0.15737307,0.47917387,0.4931054,0.022231191,0.3956156,0.017379558,0.056909174,0.061465383,0.019129379,0.020048352,0.119647555,0.43355155,0.05319032,0.09645128,0.005716186,0.43835422,0.0019031676,0.0803699,0.33491096,0.5113433,0.03970103,0.061786648,0.30519167
8e4316c8cc5208eac7a1405d66cb401e,3,1,0.32557037,0.19115277,0.052845154,0.028686905,0.06933802,0.16047382,0.2536975,0.21529543,0.28499815,0.06239218,0.16683638,0.06450281,0.15278347,0.10561049,0.009186781,0.00044106218,0.377087,0.17271389,0.405404,0.100989915,0.052831948,0.07023841,0.0012583254,0.035325646,0.5044132,0.15209739,0.009999578,0.03375808,0.22749476
40322591e45e91f55f0ba4daff917d1f,2,1,0.86333686,0.63071305,0.70488137,0.110012114,0.1703155,0.6258416,0.35637084,0.4355975,0.59995246,0.09060369,0.5945212,0.058209103,0.09935389,0.22960038,0.08765172,0.05337687,0.4122212,0.37704042,0.21515179,0.3660773,0.113042094,0.18755513,0.12659171,0.43009257,0.46816835,0.6963172,0.3761212,0.15075319,0.39680013
19a090e5ca491caed2d624365db70a23,1,0,0.21780662,0.071634226,0.07019606,0.09287014,0.027840963,0.19509797,0.3957636,0.51067966,0.4817941,0.019779518,0.29277632,0.04557221,0.12436915,0.08405474,0.044688288,0.015169375,0.037337583,0.23020804,0.11691177,0.17492665,0.0017381832,0.45728603,0.11375771,0.21586256,0.2507456,0.3519381,0.04771225,0.15599632,0.44902572
ff27aa2fa61a28227ed8e2866eb9cbd1,4,1,0.0080246935,0.030207604,0.055971507,0.0035518545,0.2755887,0.5883883,0.62544703,0.53729504,0.79373455,0.10585558,0.60215235,0.05763386,0.20867415,0.16433223,0.14095716,0.014463092,0.077457376,0.02848386,0.72443694,0.6584349,0.5303707,0.26969883,0.043934803,0.073589124,0.16690402,0.07581695,0.016872678,0.16152827,0.48430717
2a2b8a3357e28cdb445ca00168843970,5,1,0.19514294,0.11445391,0.020456148,0.023042893,0.22634067,0.28431326,0.08749369,0.41191816,0.18690424,0.0057994905,0.2730844,0.022109406,0.059752356,0.016933946,0.09527185,0.035238978,0.030908046,0.257157,0.052089244,0.074853644,0.00045601724,0.38436005,0.0064440784,0.1280573,0.5187128,0.43213555,0.009214953,0.032716025,0.33038017
83026368073a72c2c61fb53bab7e50c8,2,0,0.07410639,0.25151137,0.18826412,0.006644488,0.14428273,0.21489137,0.021073274,0.3735756,0.8255817,0.048152488,0.47107387,0.0007735633,0.0011885645,0.117878385,0.027935917,0.0069745686,0.008698489,0.10424352,0.03862135,0.06827489,0.014109709,0.042476833,0.71234584,0.82209635,0.060165346,0.29707563,0.53012025,0.06718168,0.37512326
6f7e7323fc3b1d98c4e3bfe5273f6b92,4,1,0.38751388,0.13352613,0.15422942,0.03751971,0.04774955,0.39827383,0.30940586,0.05040894,0.06428263,0.006490674,0.10727626,0.009082775,0.064402066,0.03300929,0.004099647,0.002613547,0.78508544,0.8297046,0.020629784,0.23487033,0.034100484,0.22865093,0.008861733,0.035116255,0.21075945,0.37622824,0.09913361,0.04636174,0.2686611
d90733d09cdec4e45ae22e1202a3fe41,1,0,0.36312488,0.082227804,0.27238747,0.06733501,0.07024994,0.27849844,0.4251516,0.8799848,0.88222104,0.6715811,0.37354025,0.4855062,0.076607056,0.30959246,0.26230356,0.001034829,0.2114814,0.016979247,0.73248005,0.5057376,0.23468317,0.026511563,0.010889762,0.05549276,0.20674025,0.09788743,0.027376944,0.31967494,0.5916536
5db6baeb795d5d142e810fa78651c0af,1,1,0.06423148,0.250423,0.12509789,0.03632683,0.7895422,0.6656992,0.47916755,0.6679657,0.7459104,0.34279642,0.4905192,0.5749437,0.6328768,0.3613696,0.48521614,0.01615572,0.07867604,0.019557787,0.18881315,0.33221373,0.0013088227,0.09287691,0.035505697,0.41294852,0.7963626,0.21261652,0.1091023,0.5002013,0.75367814
e4f7ad417e492ef7955e1b31b6be3cdd,1,1,0.31818494,0.30190334,0.12329373,0.18747728,0.37819335,0.37884235,0.4813429,0.4606627,0.6340584,0.17325623,0.49643925,0.08857862,0.09361104,0.15401012,0.2903212,0.034258127,0.010043469,0.017490393,0.3261545,0.17714708,0.009859969,0.034843784,0.1312824,0.42889723,0.34970436,0.10588706,0.025748245,0.07119141,0.31069526
8bdf085e79f86fbfd2f5141b5b3df776,4,1,0.026743485,0.015411134,0.042937845,0.004488181,0.07457458,0.24373646,0.11609299,0.14957877,0.1993316,0.0011114465,0.17171462,0.0011097187,0.016433632,0.025419036,0.042678054,0.004560359,0.041946728,0.35151958,0.049718153,0.11159319,0.006231755,0.13142763,0.13808964,0.3853751,0.14885104,0.20796473,0.022218011,0.021465024,0.32210577
98b0322096085a163b8b849ec481e30f,4,1,0.39796534,0.74987596,0.6995733,0.34929347,0.68213034,0.5593936,0.015088092,0.111272834,0.20105572,0.1112596,0.56664926,0.0018898906,0.002146053,0.20652373,0.012223265,0.0012710762,0.009462136,0.015516152,0.08538435,0.20093213,0.004471358,0.03106234,0.051963627,0.3805608,0.45597816,0.7700653,0.81579536,0.061364044,0.2040363
306991d08929be5a1c9cad3ecc9423bf,1,1,0.93683225,0.97847766,0.9595215,0.7458345,0.72655565,0.346761,0.040968057,0.13172054,0.29381844,0.11626736,0.4426571,0.0021545945,0.0017532818,0.088638015,0.043231964,0.025184236,0.066205494,0.04037129,0.015783565,0.05840923,0.013440423,0.04321534,0.08729807,0.5270544,0.20699108,0.5345329,0.35110733,0.0334285,0.17858861
2d8dd8e2b1d3f0af318b320f7d77e595,4,1,0.51348233,0.040477876,0.39551747,0.07895481,0.044902015,0.77318,0.08643476,0.21812314,0.08329016,0.15846378,0.4713001,0.045386612,0.01655663,0.12647283,0.018084245,0.0052819736,0.008686136,0.08319473,0.31924412,0.5817814,0.108424,0.078928754,0.0703601,0.033723217,0.3273541,0.5592099,0.13403329,0.47784576,0.7259211
79aaed87b0076030d5e6893bff164476,5,1,0.3664757,0.46394584,0.32126936,0.2759032,0.24558286,0.5329943,0.19179751,0.29986784,0.51009846,0.1963541,0.49591908,0.07714196,0.062084828,0.24387316,0.023947528,0.004533732,0.14468688,0.107952036,0.34811446,0.42735064,0.51026416,0.2382359,0.008148395,0.15092388,0.75636643,0.51981145,0.09449103,0.13147151,0.365217
db7e857dec9dd0c61b22b0e85f94ef54,1,0,0.77830964,0.55770737,0.76423436,0.3295541,0.12138101,0.51219124,0.31267992,0.48357788,0.5467086,0.8738108,0.5548792,0.379891,0.05080871,0.32647136,0.047416415,0.024319327,0.09240967,0.14153203,0.04808734,0.22013403,0.06275588,0.20943888,0.008809593,0.03454754,0.39826843,0.11793166,0.07120185,0.25383398,0.33237576
79c7a632ac4176aa5f1577a459b98ece,1,0,0.09154543,0.31587377,0.06348125,0.23458366,0.73640114,0.2882628,0.59181315,0.85757565,0.9096901,0.05827156,0.52359754,0.2850591,0.52850455,0.11913101,0.15802921,0.015555578,0.046134014,0.10146946,0.0946533,0.08588865,0.008585447,0.15551598,0.4115688,0.7805181,0.36915275,0.29325712,0.03764376,0.05627258,0.36474016
5c58b1691f53c9ab0c4a8a5f7e49c8ff,2,1,0.3595802,0.44745854,0.08712179,0.027597686,0.036042478,0.17850792,0.41712597,0.33358732,0.43484077,0.034960926,0.44658566,0.05475348,0.1283895,0.023833046,0.013873924,0.075473316,0.10034784,0.29013267,0.038962606,0.10866353,0.0308578,0.63395286,0.0035532427,0.05109283,0.21495722,0.17633498,0.005204586,0.10644644,0.5692019
d2e964c0ea88db1b47f3a4dca86a6ebd,4,1,0.07237551,0.1295464,0.33475807,0.025248641,0.6192063,0.3985127,0.13645689,0.21385825,0.6391289,0.040014744,0.50492436,0.013907175,0.014964235,0.2235688,0.07779058,0.03772859,0.0016610626,0.0074264132,0.008985088,0.13624965,0.0024515886,0.04232453,0.5231478,0.6310671,0.27389452,0.14866614,0.13622431,0.048154905,0.27228728
11cb4d29089593c5b407998f41a46ca6,3,1,0.17733474,0.13402236,0.47115698,0.07249489,0.5679938,0.8459385,0.47304964,0.3730203,0.32776308,0.04269746,0.48941168,0.034442183,0.111608475,0.1400563,0.34374318,0.07980616,0.04230072,0.26579797,0.018096903,0.19998918,0.0035326956,0.5213604,0.35987756,0.5493801,0.3291988,0.49433553,0.075384386,0.28523138,0.5920779
23b55a045c5f88159ce54f69df645c5f,4,1,0.46534428,0.47274637,0.44175625,0.264784,0.25347993,0.6615958,0.04253227,0.33921555,0.20201313,0.027412286,0.39151815,0.004483757,0.013386272,0.05874954,0.05347814,0.0026446346,0.035961453,0.069880255,0.31759977,0.3350127,0.06395747,0.11148586,0.016699608,0.27138877,0.35270157,0.5980038,0.22591192,0.019355774,0.14897867
37bbd5252040e26b37184a54feda5286,6,1,0.08893958,0.009244982,0.2551208,0.025695106,0.39665088,0.66529185,0.05185905,0.37343112,0.47729325,0.040966008,0.37814257,0.0058684847,0.006554274,0.38393703,0.055764962,0.00059785304,0.13359548,0.03961959,0.6722455,0.74261445,0.7053401,0.43644854,0.025192654,0.20978387,0.6933662,0.2489409,0.2094901,0.4006357,0.80619836
ae0f57af6ace4b075703d55ff00f2574,2,1,0.04349053,0.017928148,0.014410338,0.007937213,0.028759914,0.23797049,0.42961872,0.5501617,0.39579797,0.06420166,0.25527602,0.07070447,0.12589116,0.08769467,0.1236686,0.024606494,0.11507168,0.08321785,0.9981776,0.24326177,0.71443754,0.30540517,0.006877328,0.061255008,0.46376133,0.026776984,0.007223034,0.017122244,0.2174957
9163c0dc32069e063ef96a82941cccb3,5,1,0.086548775,0.03558966,0.09184838,0.014016859,0.38197878,0.46413812,0.15217955,0.5735309,0.49117818,0.01768856,0.48928773,0.01800211,0.09729246,0.22821838,0.23050386,0.012763116,0.0022643525,0.02149027,0.4046382,0.15997298,0.08878028,0.12514947,0.16177411,0.46092924,0.89631337,0.47196755,0.13965195,0.14361294,0.5236726
b1b8f575c71edff443ad61da67c162d8,2,0,0.12284428,0.10466513,0.4450022,0.074728936,0.35570273,0.23618914,0.042147573,0.46941826,0.5057916,0.04750618,0.35260496,0.0014020571,0.0010087888,0.07028038,0.033953324,0.022191266,0.009078883,0.046109498,0.0063878526,0.047678147,0.0043785726,0.07361887,0.93476224,0.8992389,0.068142846,0.3383253,0.46644673,0.07992429,0.33103976
07c3f44536b46156450cf81a451ccedb,3,1,0.0187232,0.19982825,0.13670507,0.00941974,0.45342293,0.2346341,0.023481606,0.18266214,0.61018854,0.01506962,0.2833378,0.0012482825,0.0016663722,0.14248793,0.020213757,0.004941852,0.0010691253,0.0052978084,0.004003935,0.046897862,0.00068341667,0.013490989,0.5542832,0.8188651,0.22143072,0.47747394,0.50344574,0.08902779,0.3077482
61be413c52eb1d7dad6a93d071f7d52e,2,0,0.0405858,0.5904587,0.16138688,0.021533303,0.6700284,0.38415325,0.0047478396,0.09666141,0.17230554,0.04035924,0.34507075,0.0035224569,0.0035495542,0.07405734,0.030000215,0.00052517146,0.0023357074,0.0011354529,0.025849834,0.18452413,0.0002967614,0.013261716,0.03918277,0.2990745,0.46884468,0.37980905,0.4576979,0.0772532,0.3770596
6fe05b4958791a509557c5fc392762ce,1,1,0.51605177,0.75800985,0.31083193,0.055307973,0.56789285,0.5219543,0.06425586,0.1629675,0.3473916,0.023272859,0.21027346,0.021069651,0.07453192,0.08558782,0.14567152,0.008965559,0.29592654,0.04646265,0.75220895,0.4048767,0.07761635,0.04519856,0.016497368,0.43516812,0.67176956,0.24226053,0.09026897,0.005707568,0.0860124
9e04114cdc878efb72211714ec160c37,4,0,0.23824191,0.1472671,0.080790915,0.061075058,0.33766636,0.43375382,0.31157568,0.29469958,0.27462295,0.0049566403,0.3787233,0.018780073,0.21433885,0.08543104,0.03555243,0.0026597409,0.010641728,0.0675178,0.017085062,0.060303107,0.0009161436,0.43336937,0.004125835,0.044510424,0.6311461,0.38080215,0.06514452,0.09541895,0.4391575
418d009435bf224eef9a07097696a305,1,1,0.54389715,0.058364246,0.28517693,0.05021618,0.09971904,0.46886447,0.14660044,0.4849615,0.20128722,0.26328817,0.35962048,0.08482927,0.018406533,0.07306291,0.10103633,0.023899952,0.03948101,0.012559116,0.23064077,0.15924598,0.08747575,0.048852295,0.037799377,0.072822034,0.3500743,0.061497923,0.011185956,0.093055665,0.4527961
94937a8ab45b71486731a59c5e5448e4,2,1,0.5630155,0.26969627,0.12013444,0.3225478,0.25205395,0.45475304,0.8868208,0.6667761,0.73071414,0.36479485,0.7119662,0.51029766,0.8268576,0.5586028,0.124698795,0.064686075,0.80682826,0.9453798,0.93075293,0.6914485,0.9647711,0.9349031,0.0059001804,0.11089355,0.66649437,0.42995104,0.056197483,0.4159204,0.6617408
b12942fe22a3ec7bf64c0a4d58776551,5,1,0.056310058,0.034827992,0.050510004,0.20265062,0.034677655,0.21618302,0.10758519,0.06018193,0.0671738,0.0017627808,0.2423143,0.0005561153,0.0055850768,0.04452762,0.0010907892,0.0015368965,0.010865438,0.06936904,0.0020969075,0.10989466,0.001265619,0.027103737,0.028067729,0.056579947,0.012191307,0.22448798,0.008245695,0.027043091,0.14421196
a2cc79f44fdb6241278e3098721cf684,1,1,0.33453676,0.92840856,0.797492,0.08722282,0.557512,0.40765366,0.01858666,0.2320606,0.4274776,0.35009173,0.5294706,0.0056666485,0.0007893283,0.2904826,0.0027670308,0.000630603,0.014070411,0.010309987,0.00971739,0.08690532,0.00626139,0.021722397,0.019090883,0.18165861,0.25367424,0.3312011,0.6589787,0.03952521,0.16625012
6af0a95515b388eac5fa547ca8f8e931,2,1,0.32346758,0.5896967,0.3712294,0.008649484,0.33537868,0.27872872,0.008163696,0.084185846,0.10840315,0.09832415,0.24563546,0.013172083,0.0013446455,0.07118312,0.02105806,0.023915002,0.0031695499,0.013370793,0.031594504,0.12766692,0.004777859,0.021049043,0.11015325,0.30673543,0.5432505,0.4278097,0.21637268,0.11201218,0.40686163
97034f3205e0233858e4bbe46dfbfea9,2,1,0.0065662824,0.025162162,0.02051621,0.0038383584,0.14457215,0.25307333,0.0990612,0.23458503,0.305738,0.0028593738,0.23679464,0.0031191788,0.019070376,0.04515156,0.005642759,0.00016117618,0.27936336,0.16169612,0.009914337,0.11845302,0.0039002236,0.11251109,0.0045320927,0.09537981,0.4483324,0.2127252,0.044720937,0.030093292,0.29655835
18ada6cd1bf0888784eaadadd531b26c,2,0,0.046319336,0.004999955,0.29244807,0.024371028,0.13879673,0.5720192,0.120972306,0.18309943,0.107819766,0.0018572077,0.111216545,0.00025122726,0.0038334567,0.13496868,0.31664827,0.015206754,0.007239495,0.028328545,0.56609493,0.21842174,0.058810677,0.056488324,0.7430915,0.17539243,0.029124431,0.14006506,0.21374427,0.30200943,0.44888493
25baea3546ebb667c4a391636846d377,2,0,0.04067856,0.12884979,0.14311557,0.20562084,0.33236995,0.4463955,0.1335565,0.13575052,0.31397045,0.092995524,0.4838457,0.002211081,0.0073658065,0.035742845,0.0023247565,7.7037774e-05,0.034045514,0.06422236,0.032814473,0.38038683,0.008216389,0.007709967,0.04781879,0.6015435,0.19046755,0.35852298,0.20858006,0.015054792,0.21345957
b2a36a8d0b2c0d129e7510a32c18bdcc,4,1,0.010113995,0.07182262,0.112261735,0.0092914915,0.6607197,0.24743123,0.03586282,0.15308465,0.31131864,0.010727569,0.28194717,0.0006743571,0.001004638,0.24402492,0.005594893,0.0020059813,0.0008037034,0.0009814105,0.0004517594,0.021587888,5.3657684e-05,0.004792734,0.6758444,0.8218648,0.1270061,0.19589935,0.5087196,0.08238095,0.34371033
63e0685973933ee91da246a5bfdb7877,4,0,0.08313523,0.3044025,0.19833867,0.0077724718,0.3789948,0.6065859,0.08668991,0.25432634,0.4038354,0.09738026,0.5138078,0.019589858,0.05119589,0.19246562,0.11548986,0.0065221074,0.015457404,0.03030213,0.01672055,0.23064339,0.0030527618,0.065953605,0.2874933,0.74729294,0.49227262,0.6259177,0.46705627,0.08211179,0.35756752
b76381e00a47d51418c19231ec321e20,2,1,0.14986967,0.31027582,0.3339626,0.19734748,0.47604796,0.61221045,0.3228961,0.39627445,0.57840854,0.3418071,0.6730209,0.1283667,0.13750063,0.36975074,0.018299758,0.01723641,0.046600897,0.056339312,0.43950114,0.26181123,0.3834735,0.28220806,0.009942492,0.07239707,0.4638184,0.28108022,0.038324878,0.45233908,0.6523455
edb47f0f7a10ad7f4fc60f27094dbecd,1,0,0.55294204,0.7847728,0.24916987,0.11837569,0.22242777,0.4595375,0.056434784,0.073187925,0.12219459,0.05814041,0.2116556,0.016268697,0.028282734,0.045902893,0.028141158,0.0032420808,0.1295167,0.02589538,0.06311979,0.19343948,0.0131895915,0.014981554,0.029998375,0.30419925,0.44165847,0.6462111,0.18841511,0.014345785,0.09077859
8a556d859128eae840cd2c3650819e87,4,1,0.19852388,0.16058919,0.11557881,0.006273683,0.24094777,0.34530452,0.03573828,0.48440945,0.32202604,0.009010681,0.3180398,0.0027835162,0.006193983,0.37122187,0.038683802,0.004235896,0.008263188,0.010287109,0.15780558,0.86844397,0.5856341,0.13584988,0.08277083,0.14721224,0.44459996,0.4531169,0.17711274,0.23664398,0.50233376
6d27b2cefd23115cb0b2f5ccd2030f87,1,0,0.20753597,0.15383263,0.17057341,0.030476386,0.41731274,0.5621349,0.30043232,0.6098241,0.2834498,0.12695634,0.44857788,0.1244197,0.0666658,0.06476743,0.16544412,0.025522077,0.0026437084,0.014291522,0.032756686,0.06195065,0.0044594207,0.10053817,0.033165433,0.07469023,0.1857832,0.18524133,0.027448073,0.24667571,0.75209063
de49050472666ae8573048c5d768c8b7,1,0,0.34228137,0.68983173,0.54434514,0.11938551,0.5706343,0.3516101,0.018701104,0.08741427,0.08778445,0.0853582,0.42563748,0.0007189165,0.0011591447,0.021058887,0.008612846,0.0053568124,0.023604201,0.050613385,0.015804367,0.07587584,0.002185091,0.014761455,0.06137447,0.6241927,0.29526106,0.5429875,0.59981126,0.023628319,0.24227536
9137ea65d2bd229138bca74744d7a5e8,1,0,0.019054694,0.0045622396,0.024332374,0.0012541792,0.20693286,0.2697936,0.010233768,0.42029944,0.120816045,0.02009687,0.119616486,0.008119541,0.009334159,0.050863232,0.24920966,0.0023517678,0.0018268354,0.005104937,0.18176192,0.05606404,0.005092478,0.043674994,0.50718194,0.6550289,0.705991,0.115584396,0.22750218,0.065941215,0.44415835
26a3423baeb9501ddd17245f3c60b17f,3,0,0.626291,0.004175686,0.14528883,0.15366507,0.022244,0.25723913,0.24218458,0.67816514,0.32061523,0.030514799,0.154554,0.02354598,0.0405773,0.08086212,0.034580138,0.0018914178,0.029539214,0.60730547,0.09600056,0.1472971,0.08411447,0.2668073,0.622817,0.4103428,0.117050044,0.1865642,0.023526264,0.15991646,0.4732593
799fd4e193ca4becad96d25a41587e53,2,0,0.18272291,0.07072598,0.039527774,0.060641866,0.026131347,0.13034147,0.28682876,0.5722558,0.5777156,0.014513844,0.3146918,0.022837387,0.07902584,0.042396266,0.048973277,0.011110723,0.04303895,0.21676423,0.18834077,0.08707837,0.0012696,0.45274898,0.057984103,0.20872356,0.24514538,0.26615414,0.020542493,0.07344977,0.35033786
f63c03528b28521611282af085060357,5,0,0.19092314,0.03908201,0.031698775,0.26203445,0.025032276,0.18698978,0.48957658,0.38027748,0.47394276,0.007648578,0.27981374,0.0070365705,0.22982647,0.104294874,0.041693997,0.0070050824,0.0297999,0.4261597,0.35773578,0.15790524,0.33147082,0.36978832,0.05410327,0.20210218,0.047486812,0.24325347,0.06201006,0.06239958,0.3607434
0393b043e435e566657cf7d61879026c,5,1,0.17830689,0.050161947,0.036904234,0.016398584,0.15356557,0.23420888,0.13392617,0.42970762,0.16021164,0.0008407701,0.1041813,0.015547387,0.15843743,0.121602245,0.01907524,0.00044876893,0.013294224,0.097012915,0.012749166,0.047503706,0.00010886648,0.13839208,0.019876651,0.04821502,0.68079084,0.3275785,0.064664654,0.39317396,0.75215167
88585fc7b3ebb360c2ca8bc2cdfaf736,4,1,0.7178643,0.6398659,0.83522063,0.25855708,0.70196325,0.79513675,0.07178935,0.31363788,0.3697609,0.11114746,0.7466986,0.0055743475,0.008501187,0.30304846,0.12549615,0.04354742,0.003028987,0.07736819,0.3370477,0.3865644,0.0290331,0.188186,0.14853199,0.23694794,0.76972455,0.7422788,0.6684219,0.66124344,0.7824866
c3a7fe65560cc968c6b10da456d45c52,3,0,0.055636343,0.12936795,0.09240944,0.02402313,0.59946257,0.42128614,0.16301404,0.67018765,0.7184265,0.034447838,0.48112407,0.042975117,0.13049479,0.07085867,0.2648269,0.0075396188,0.02789352,0.042439196,0.34778365,0.16666278,0.00832374,0.13178492,0.3023023,0.7122206,0.76322,0.32199636,0.096075736,0.078664444,0.4755899
43f3397b9b00052de41e58485e92a758,1,0,0.08140156,0.05860861,0.17202574,0.06841872,0.41469368,0.19008847,0.091098666,0.39703432,0.47052303,0.053491402,0.4447128,0.0060105273,0.01240258,0.15262373,0.21772528,0.004098265,0.007875171,0.007291705,0.54267937,0.12085249,0.0065599945,0.0041888417,0.060738787,0.41575912,0.48015448,0.068740524,0.08373108,0.04131039,0.26703644
21f1e3ac8e545e1c28ac3d619360d6cd,2,0,0.07402221,0.112027474,0.04801781,0.016629959,0.43717587,0.27728033,0.114744164,0.7206807,0.6723466,0.042796906,0.21621378,0.19461413,0.05641907,0.06022018,0.09655231,0.00024009643,0.0028550245,0.0012802469,0.020623231,0.109774984,0.0025822723,0.083954595,0.07922522,0.28173497,0.26916596,0.16203849,0.020884717,0.040349375,0.3568001
